Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,Region,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
IN-2014-NF1847527-41741,2014-04-12,2014-04-14,First Class,NF-1847527,Home Office,China,Eastern Asia,OFF-AP-3573,899.55,3,0.0,323.82,313.71,Critical
IN-2014-MR1754558-41954,2014-11-11,2014-11-11,Same Day,MR-1754558,Home Office,India,Southern Asia,TEC-CO-3683,763.92,4,0.0,381.96,313.66,Critical
ID-2013-LC1705092-41560,2013-10-13,2013-10-16,Second Class,LC-1705092,Consumer,New Zealand,Oceania,FUR-CH-4531,1136.66,4,0.4,-189.46,313.52,Critical
IN-2015-RA1988527-42034,2015-01-30,2015-02-03,Standard Class,RA-1988527,Corporate,China,Eastern Asia,FUR-CH-5380,2301.0,5,0.0,91.95,313.45,High
ID-2014-EM1396058-41901,2014-09-19,2014-09-23,Standard Class,EM-1396058,Consumer,India,Southern Asia,OFF-AP-3580,2249.16,4,0.0,224.88,311.14,High
ID-2015-KM16720102-42255,2015-09-08,2015-09-11,First Class,KM-16720102,Consumer,Philippines,Southeastern Asia,FUR-BO-3626,2152.96,8,0.35,198.64,309.11,Medium
IN-2015-CS121307-42266,2015-09-19,2015-09-21,Second Class,CS-121307,Consumer,Australia,Oceania,FUR-BO-5761,1586.41,4,0.1,17.53,307.98,High
IZ-2015-BD163561-42045,2015-02-10,2015-02-14,Standard Class,BD-163561,Consumer,Iraq,Western Asia,OFF-AP-4966,3425.4,6,0.0,1233.0,307.83,High
ID-2014-JE1616559-41856,2014-08-05,2014-08-07,First Class,JE-1616559,Corporate,Indonesia,Southeastern Asia,FUR-BO-3642,677.64,2,0.07,211.26,307.25,Critical
IR-2015-MG768060-42109,2015-04-15,2015-04-18,First Class,MG-768060,Home Office,Iran,Southern Asia,FUR-BO-3641,731.34,2,0.0,80.4,305.98,Critical
IN-2015-CC1247558-42129,2015-05-05,2015-05-07,Second Class,CC-1247558,Consumer,India,Southern Asia,TEC-CO-3596,1272.72,4,0.0,534.48,305.27,High
IN-2014-CJ1201027-41810,2014-06-20,2014-06-22,Second Class,CJ-1201027,Consumer,China,Eastern Asia,TEC-PH-3802,1063.44,7,0.0,361.41,304.95,Critical
IN-2014-VG2180527-41996,2014-12-23,2014-12-25,First Class,VG-2180527,Corporate,China,Eastern Asia,FUR-BO-3642,1092.96,3,0.0,393.39,304.16,Critical
GG-2013-SG1047047-41405,2013-05-11,2013-05-13,Second Class,SG-1047047,Consumer,Georgia,Western Asia,TEC-CO-3597,1900.44,6,0.0,417.96,303.45,High
IN-2014-SP20920130-41808,2014-06-18,2014-06-24,Standard Class,SP-20920130,Consumer,Thailand,Southeastern Asia,TEC-PH-5839,3712.59,7,0.17,849.87,302.99,Medium
IN-2013-NZ1856558-41398,2013-05-04,2013-05-06,Second Class,NZ-1856558,Home Office,India,Southern Asia,TEC-CO-3678,2372.22,9,0.0,0.0,302.82,High
IN-2012-Dp1324027-41223,2012-11-10,2012-11-14,Standard Class,Dp-1324027,Home Office,China,Eastern Asia,TEC-PH-5354,5725.35,9,0.0,1602.99,302.61,Medium
IN-2012-SC200507-41249,2012-12-06,2012-12-10,Standard Class,SC-200507,Home Office,Australia,Oceania,TEC-PH-5356,2875.1,5,0.1,511.1,302.01,High
ID-2013-JS1559559-41275,2013-01-01,2013-01-05,Standard Class,JS-1559559,Corporate,Indonesia,Southeastern Asia,OFF-AP-4745,2821.72,6,0.17,339.88,301.26,High
ID-2013-BS1138059-41577,2013-10-30,2013-11-03,Standard Class,BS-1138059,Corporate,Indonesia,Southeastern Asia,TEC-CO-6009,2991.1,9,0.07,-128.75,300.6,Medium
IN-2014-TC21295130-41962,2014-11-19,2014-11-19,Same Day,TC-21295130,Consumer,Thailand,Southeastern Asia,OFF-AP-4505,1798.68,4,0.17,86.64,300.5,High
IN-2014-Dp1324066-41798,2014-06-08,2014-06-08,Same Day,Dp-1324066,Home Office,Japan,Eastern Asia,FUR-CH-4532,951.72,2,0.0,228.36,299.12,High
IN-2015-NF1838511-42279,2015-10-02,2015-10-06,Standard Class,NF-1838511,Consumer,Bangladesh,Southern Asia,TEC-PH-5268,2575.92,4,0.0,978.84,298.83,High
IN-2014-EL137357-41943,2014-10-31,2014-11-04,Standard Class,EL-137357,Home Office,Australia,Oceania,FUR-BO-4861,2634.55,8,0.1,116.95,298.63,Medium
IN-2014-FH1427559-41991,2014-12-18,2014-12-25,Standard Class,FH-1427559,Corporate,Indonesia,Southeastern Asia,FUR-BO-3904,3707.35,11,0.07,1554.43,298.44,Medium
IN-2015-LT1676558-42133,2015-05-09,2015-05-15,Standard Class,LT-1676558,Consumer,India,Southern Asia,FUR-TA-5057,4298.85,5,0.0,300.9,297.81,Low
IN-2015-BN1147027-42189,2015-07-04,2015-07-08,Standard Class,BN-1147027,Corporate,China,Eastern Asia,OFF-AP-4964,3417.48,6,0.0,854.28,297.2,Medium
IN-2012-DM1352558-41123,2012-08-02,2012-08-05,Second Class,DM-1352558,Corporate,India,Southern Asia,TEC-PH-5813,840.6,5,0.0,319.35,296.68,Critical
IN-2013-PM191357-41417,2013-05-23,2013-05-23,Same Day,PM-191357,Home Office,Australia,Oceania,FUR-BO-5971,660.69,5,0.1,44.04,296.01,Critical
IN-2015-AM107057-42047,2015-02-12,2015-02-14,Second Class,AM-107057,Consumer,Australia,Oceania,TEC-AC-4186,2074.73,9,0.1,276.53,294.73,Medium
IN-2014-DR129407-41728,2014-03-30,2014-04-01,First Class,DR-129407,Home Office,Australia,Oceania,FUR-BO-5951,1177.17,3,0.1,353.13,294.55,Medium
IN-2014-CM1181597-41870,2014-08-19,2014-08-21,Second Class,CM-1181597,Corporate,Pakistan,Southern Asia,TEC-PH-5841,2863.08,9,0.5,-458.19,293.78,Medium
IR-2013-KN670560-41508,2013-08-22,2013-08-29,Standard Class,KN-670560,Home Office,Iran,Southern Asia,OFF-AP-3579,3369.24,6,0.0,606.42,293.12,Low
IN-2015-JS1603097-42223,2015-08-07,2015-08-12,Standard Class,JS-1603097,Consumer,Pakistan,Southern Asia,FUR-CH-5775,2584.01,7,0.2,290.6,291.06,Medium
IN-2014-AM10705102-41891,2014-09-09,2014-09-09,Same Day,AM-10705102,Consumer,Philippines,Southeastern Asia,TEC-CO-3707,1482.39,6,0.35,68.31,290.69,High
ID-2015-KH16510102-42052,2015-02-17,2015-02-18,First Class,KH-16510102,Consumer,Philippines,Southeastern Asia,FUR-CH-5441,1046.25,3,0.25,-111.6,289.32,High
IN-2013-DL1333058-41328,2013-02-23,2013-02-28,Standard Class,DL-1333058,Consumer,India,Southern Asia,TEC-PH-5840,3187.2,5,0.0,541.8,289.17,Medium
IN-2013-KN163907-41611,2013-12-03,2013-12-10,Standard Class,KN-163907,Corporate,Australia,Oceania,FUR-CH-5378,4099.68,10,0.1,956.58,288.98,Medium
IN-2013-SV2093527-41620,2013-12-12,2013-12-14,First Class,SV-2093527,Consumer,China,Eastern Asia,OFF-ST-5691,703.35,5,0.0,260.1,288.75,Critical
IN-2015-MD178607-42171,2015-06-16,2015-06-21,Standard Class,MD-178607,Corporate,Australia,Oceania,TEC-CO-3598,2293.49,8,0.1,509.57,288.63,High
IN-2015-CM124457-42315,2015-11-07,2015-11-11,Standard Class,CM-124457,Consumer,Australia,Oceania,FUR-CH-4531,2841.66,6,0.0,852.48,287.24,High
IN-2013-BW1111058-41404,2013-05-10,2013-05-12,First Class,BW-1111058,Corporate,India,Southern Asia,TEC-MA-5014,1607.76,6,0.0,482.22,286.74,High
IN-2014-JE1561058-41895,2014-09-13,2014-09-13,Same Day,JE-1561058,Corporate,India,Southern Asia,TEC-PH-5336,840.15,5,0.0,260.4,286.67,Critical
IN-2014-GH1442527-41845,2014-07-25,2014-07-28,First Class,GH-1442527,Consumer,China,Eastern Asia,FUR-BO-3891,1236.33,3,0.0,519.21,286.57,Medium
IN-2015-JK1609058-42288,2015-10-11,2015-10-14,Second Class,JK-1609058,Consumer,India,Southern Asia,OFF-AP-4958,2488.56,8,0.0,348.24,286.53,High
IN-2015-SW2027558-42125,2015-05-01,2015-05-01,Same Day,SW-2027558,Consumer,India,Southern Asia,FUR-CH-4545,723.3,5,0.0,122.85,286.01,Critical
IR-2012-PM913560-40978,2012-03-10,2012-03-12,Second Class,PM-913560,Home Office,Iran,Southern Asia,TEC-PH-5268,642.69,1,0.0,244.2,285.83,Critical
IN-2013-GH144257-41489,2013-08-03,2013-08-08,Standard Class,GH-144257,Consumer,Australia,Oceania,FUR-BO-3903,2619.0,8,0.1,232.68,285.65,High
ID-2013-JM1586597-41628,2013-12-20,2013-12-23,First Class,JM-1586597,Consumer,Pakistan,Southern Asia,OFF-AP-4967,1704.87,6,0.5,-1023.03,285.61,Critical
IN-2013-SC2084527-41445,2013-06-20,2013-06-22,First Class,SC-2084527,Consumer,China,Eastern Asia,TEC-PH-5839,1278.0,2,0.0,460.08,284.81,High
ID-2012-BM115757-41149,2012-08-28,2012-09-04,Standard Class,BM-115757,Corporate,Australia,Oceania,FUR-TA-5071,2301.14,7,0.3,-953.44,283.36,Low
IN-2012-AG1049527-41248,2012-12-05,2012-12-12,Standard Class,AG-1049527,Corporate,China,Eastern Asia,TEC-CO-4790,2518.95,7,0.0,553.98,283.09,Medium
IN-2015-MP18175144-42328,2015-11-20,2015-11-23,First Class,MP-18175144,Home Office,Vietnam,Southeastern Asia,OFF-AP-4961,2190.95,5,0.17,316.7,280.47,Medium
SA-2012-MM7260110-41269,2012-12-26,2012-12-28,Second Class,MM-7260110,Consumer,Saudi Arabia,Western Asia,TEC-MA-6142,1207.56,4,0.0,0.0,278.34,Critical
IN-2013-EJ13720113-41608,2013-11-30,2013-12-04,Second Class,EJ-13720113,Consumer,Singapore,Southeastern Asia,FUR-BO-3889,2051.1,5,0.0,40.95,278.13,High
IN-2012-SB2017027-41208,2012-10-26,2012-10-28,Second Class,SB-2017027,Consumer,China,Eastern Asia,FUR-BO-4851,2470.5,6,0.0,518.76,276.29,Medium
IN-2013-VT2170092-41634,2013-12-26,2013-12-27,First Class,VT-2170092,Home Office,New Zealand,Oceania,FUR-BO-5949,877.02,2,0.0,105.24,275.91,Critical
IN-2013-BC1112592-41401,2013-05-07,2013-05-10,First Class,BC-1112592,Home Office,New Zealand,Oceania,TEC-CO-4576,1917.36,6,0.0,747.72,275.57,Medium
IN-2012-NF1859527-40916,2012-01-08,2012-01-12,Second Class,NF-1859527,Home Office,China,Eastern Asia,TEC-MA-5548,2173.5,7,0.0,260.82,275.52,Medium
IN-2013-LW1682558-41376,2013-04-12,2013-04-14,Second Class,LW-1682558,Corporate,India,Southern Asia,TEC-CO-4789,723.3,2,0.0,332.7,273.63,Critical
IN-2015-BT1168066-42351,2015-12-13,2015-12-19,Standard Class,BT-1168066,Consumer,Japan,Eastern Asia,OFF-AP-4508,3242.88,6,0.0,421.56,271.59,Medium
IN-2015-JH1618059-42196,2015-07-11,2015-07-14,First Class,JH-1618059,Consumer,Indonesia,Southeastern Asia,FUR-BO-3887,796.82,6,0.07,231.26,270.56,High
IN-2012-TS2137058-41187,2012-10-05,2012-10-09,Standard Class,TS-2137058,Corporate,India,Southern Asia,OFF-AP-3575,2077.32,4,0.0,581.64,269.89,Medium
IN-2015-NL1831092-42266,2015-09-19,2015-09-19,Same Day,NL-1831092,Home Office,New Zealand,Oceania,TEC-CO-3706,856.44,6,0.0,222.66,268.13,Critical
IN-2015-QJ1925527-42283,2015-10-06,2015-10-12,Standard Class,QJ-1925527,Corporate,China,Eastern Asia,TEC-CO-3709,3391.74,9,0.0,271.08,267.93,Medium
ID-2015-AR105707-42290,2015-10-13,2015-10-18,Standard Class,AR-105707,Consumer,Australia,Oceania,TEC-CO-4791,1612.85,5,0.1,394.25,266.0,High
IN-2013-JR1570058-41441,2013-06-16,2013-06-22,Standard Class,JR-1570058,Consumer,India,Southern Asia,OFF-AP-4958,2799.63,9,0.0,391.77,265.46,Medium
IN-2014-PL1892588-41871,2014-08-20,2014-08-20,Same Day,PL-1892588,Home Office,Myanmar (Burma),Southeastern Asia,OFF-AP-4958,1549.13,6,0.17,-56.11,265.14,Critical
ID-2015-EB1393059-42206,2015-07-21,2015-07-25,Standard Class,EB-1393059,Consumer,Indonesia,Southeastern Asia,FUR-CH-4530,2063.77,6,0.27,141.19,263.01,High
IN-2012-SB2017027-41208,2012-10-26,2012-10-28,Second Class,SB-2017027,Consumer,China,Eastern Asia,TEC-CO-4765,1693.23,7,0.0,829.5,262.52,Medium
IN-2013-CM1216027-41506,2013-08-20,2013-08-24,Standard Class,CM-1216027,Consumer,China,Eastern Asia,TEC-PH-3148,5737.5,9,0.0,630.99,261.87,Medium
IN-2013-DL129257-41418,2013-05-24,2013-05-28,Standard Class,DL-129257,Consumer,Australia,Oceania,TEC-CO-3587,1641.09,7,0.1,473.91,261.52,High
IN-2012-DP1316558-41173,2012-09-21,2012-09-26,Second Class,DP-1316558,Consumer,India,Southern Asia,TEC-PH-5839,1917.0,3,0.0,690.12,261.08,High
IN-2014-CK1259592-41929,2014-10-17,2014-10-19,Second Class,CK-1259592,Consumer,New Zealand,Oceania,FUR-BO-4851,823.5,2,0.0,172.92,260.6,Critical
IN-2014-GM1444027-41795,2014-06-05,2014-06-09,Standard Class,GM-1444027,Consumer,China,Eastern Asia,TEC-PH-5842,3180.75,5,0.0,1081.35,260.29,Medium
IN-2014-MM1726027-41933,2014-10-21,2014-10-24,Second Class,MM-1726027,Consumer,China,Eastern Asia,TEC-PH-3787,910.35,5,0.0,391.35,259.57,Critical
IN-2015-SJ2021527-42182,2015-06-27,2015-06-27,Same Day,SJ-2021527,Consumer,China,Eastern Asia,TEC-CO-4789,1446.6,4,0.0,665.4,258.02,High
IN-2012-CD1192027-40979,2012-03-11,2012-03-16,Standard Class,CD-1192027,Consumer,China,Eastern Asia,FUR-CH-5442,3272.01,7,0.0,1537.83,257.63,Medium
ID-2014-TA21385102-41654,2014-01-15,2014-01-21,Standard Class,TA-21385102,Home Office,Philippines,Southeastern Asia,OFF-AP-4744,3386.86,7,0.15,-597.68,257.24,Low
IN-2013-DP131057-41514,2013-08-28,2013-09-02,Second Class,DP-131057,Corporate,Australia,Oceania,OFF-AP-4959,2498.53,9,0.1,499.45,257.16,Medium
QA-2015-LM7065105-42362,2015-12-24,2015-12-28,Standard Class,LM-7065105,Consumer,Qatar,Western Asia,TEC-PH-5268,2575.92,4,0.0,772.68,256.87,High
IN-2014-JH1591066-41831,2014-07-11,2014-07-15,Standard Class,JH-1591066,Consumer,Japan,Eastern Asia,FUR-BO-3627,2888.76,7,0.0,173.25,256.64,Medium
IN-2013-PC1900078-41416,2013-05-22,2013-05-25,Second Class,PC-1900078,Home Office,Malaysia,Southeastern Asia,TEC-AC-5896,1031.4,4,0.0,185.64,256.26,High
ID-2015-AH100757-42367,2015-12-29,2015-12-31,First Class,AH-100757,Corporate,Australia,Oceania,OFF-AP-4743,1534.87,3,0.1,-102.41,255.42,Medium
IN-2014-AS1063092-41989,2014-12-16,2014-12-20,Standard Class,AS-1063092,Home Office,New Zealand,Oceania,TEC-PH-5268,6439.8,10,0.0,2447.1,255.36,Medium
IN-2014-DK1289559-41697,2014-02-27,2014-03-04,Standard Class,DK-1289559,Consumer,Indonesia,Southeastern Asia,TEC-CO-5991,1781.14,8,0.07,-134.06,255.36,High
IN-2012-VS218207-41006,2012-04-07,2012-04-12,Standard Class,VS-218207,Consumer,Australia,Oceania,OFF-AP-4736,1894.54,4,0.1,505.18,254.37,High
IN-2013-JR1567027-41597,2013-11-19,2013-11-23,Standard Class,JR-1567027,Consumer,China,Eastern Asia,TEC-CO-3678,1317.9,5,0.0,0.0,253.95,High
IN-2014-MF1766527-41947,2014-11-04,2014-11-08,Second Class,MF-1766527,Corporate,China,Eastern Asia,TEC-MA-4205,1839.18,7,0.0,238.98,253.5,High
IN-2015-LA1678027-42148,2015-05-24,2015-05-29,Second Class,LA-1678027,Corporate,China,Eastern Asia,FUR-BO-3901,1447.44,4,0.0,43.32,252.36,Medium
IN-2014-CR126257-41928,2014-10-16,2014-10-18,First Class,CR-126257,Home Office,Australia,Oceania,TEC-PH-3149,766.87,2,0.4,114.97,250.36,High
IN-2012-PO1919527-41200,2012-10-18,2012-10-23,Standard Class,PO-1919527,Home Office,China,Eastern Asia,FUR-TA-3413,2018.33,9,0.3,-576.91,248.91,High
IN-2012-MG1820558-40962,2012-02-23,2012-02-26,First Class,MG-1820558,Corporate,India,Southern Asia,FUR-BO-4850,2065.5,5,0.0,41.25,248.81,High
IN-2012-BM1178527-40977,2012-03-09,2012-03-11,First Class,BM-1178527,Consumer,China,Eastern Asia,TEC-CO-3598,1274.16,4,0.0,382.2,248.59,Critical
IN-2015-KD1634558-42029,2015-01-25,2015-01-29,Standard Class,KD-1634558,Consumer,India,Southern Asia,FUR-BO-4849,2485.62,6,0.0,795.24,248.41,Medium
IN-2012-AR1051027-41266,2012-12-23,2012-12-29,Standard Class,AR-1051027,Consumer,China,Eastern Asia,TEC-PH-3807,3271.2,5,0.0,1341.15,247.7,Medium
IN-2012-RR193157-41081,2012-06-21,2012-06-26,Standard Class,RR-193157,Consumer,Australia,Oceania,TEC-CO-3596,1718.17,6,0.1,610.81,246.05,High
IN-2013-DV1346527-41626,2013-12-18,2013-12-22,Second Class,DV-1346527,Consumer,China,Eastern Asia,TEC-PH-5355,1274.7,2,0.0,165.66,245.57,High
IN-2015-DR1294058-42152,2015-05-28,2015-06-01,Standard Class,DR-1294058,Home Office,India,Southern Asia,FUR-CH-5441,1395.0,3,0.0,237.15,244.5,High
ID-2014-VG2180527-41790,2014-05-31,2014-06-05,Standard Class,VG-2180527,Corporate,China,Eastern Asia,FUR-TA-3765,2436.67,4,0.3,-487.37,244.03,High
IZ-2015-EH418561-42173,2015-06-18,2015-06-21,First Class,EH-418561,Consumer,Iraq,Western Asia,FUR-BO-3640,1467.36,4,0.0,469.44,243.14,High
IN-2015-ML1739559-42369,2015-12-31,2016-01-01,First Class,ML-1739559,Corporate,Indonesia,Southeastern Asia,FUR-BO-5787,1091.28,3,0.07,46.92,243.11,High
IN-2015-KN164507-42332,2015-11-24,2015-11-26,First Class,KN-164507,Corporate,Australia,Oceania,TEC-PH-3147,2863.35,5,0.1,858.9,242.57,Medium
IN-2015-HR14770102-42270,2015-09-23,2015-09-29,Standard Class,HR-14770102,Home Office,Philippines,Southeastern Asia,FUR-CH-4531,2841.66,8,0.25,189.42,242.38,Medium
IN-2015-PB192107-42248,2015-09-01,2015-09-04,First Class,PB-192107,Corporate,Australia,Oceania,OFF-AP-4738,1887.84,4,0.1,0.0,241.89,Medium
IN-2015-MR175457-42263,2015-09-16,2015-09-20,Second Class,MR-175457,Home Office,Australia,Oceania,FUR-CH-4656,1837.56,4,0.0,275.52,240.32,Medium
IN-2015-AH105857-42033,2015-01-29,2015-02-02,Standard Class,AH-105857,Consumer,Australia,Oceania,FUR-BO-4849,1864.22,5,0.1,455.57,239.83,High
TU-2012-CV2805134-41159,2012-09-07,2012-09-09,Second Class,CV-2805134,Corporate,Turkey,Western Asia,FUR-CH-4530,1142.64,6,0.6,-571.32,239.71,Critical
IR-2014-AG52560-41641,2014-01-02,2014-01-04,Second Class,AG-52560,Corporate,Iran,Southern Asia,TEC-PH-5264,2021.88,14,0.0,323.4,239.62,High
SA-2015-MW8220110-42105,2015-04-11,2015-04-17,Standard Class,MW-8220110,Consumer,Saudi Arabia,Western Asia,TEC-PH-3806,1302.78,2,0.0,286.56,239.04,Low
IN-2015-FC142457-42326,2015-11-18,2015-11-22,Second Class,FC-142457,Home Office,Australia,Oceania,TEC-PH-3152,1221.56,11,0.1,325.61,238.9,High
IN-2012-ML1741027-41255,2012-12-12,2012-12-16,Standard Class,ML-1741027,Consumer,China,Eastern Asia,OFF-AP-3875,1609.29,3,0.0,241.38,238.76,High
ID-2015-TH212357-42175,2015-06-20,2015-06-23,Second Class,TH-212357,Corporate,Australia,Oceania,TEC-CO-6000,1596.51,6,0.1,-53.37,238.52,Medium
IN-2014-TW2102527-41780,2014-05-21,2014-05-25,Standard Class,TW-2102527,Home Office,China,Eastern Asia,TEC-CO-5994,2018.88,12,0.0,928.44,238.34,Medium
ID-2015-BE114557-42242,2015-08-26,2015-08-28,First Class,BE-114557,Home Office,Australia,Oceania,FUR-CH-4656,1653.8,6,0.4,-689.26,237.38,High
SA-2015-MC7575110-42326,2015-11-18,2015-11-21,Second Class,MC-7575110,Consumer,Saudi Arabia,Western Asia,TEC-MA-5548,621.0,2,0.0,180.06,237.28,Critical
IN-2013-CS1246058-41609,2013-12-01,2013-12-07,Standard Class,CS-1246058,Consumer,India,Southern Asia,TEC-CO-5997,2673.81,9,0.0,26.73,237.05,Medium
ID-2012-PS18970118-40967,2012-02-28,2012-03-02,First Class,PS-18970118,Home Office,South Korea,Eastern Asia,OFF-AP-4508,810.72,3,0.5,-599.94,236.16,Critical
IN-2014-TS2150559-41703,2014-03-05,2014-03-12,Standard Class,TS-2150559,Consumer,Indonesia,Southeastern Asia,OFF-AP-3871,2051.01,5,0.17,667.11,235.88,Medium
IN-2012-KM1672078-41051,2012-05-22,2012-05-22,Same Day,KM-1672078,Consumer,Malaysia,Southeastern Asia,TEC-PH-5844,1120.77,9,0.0,55.89,235.28,High
IN-2015-PS189707-42342,2015-12-04,2015-12-08,Standard Class,PS-189707,Home Office,Australia,Oceania,FUR-TA-4713,2125.32,4,0.0,148.68,234.67,Medium
IN-2015-MC1742559-42346,2015-12-08,2015-12-14,Standard Class,MC-1742559,Corporate,Indonesia,Southeastern Asia,TEC-PH-5842,3696.03,7,0.17,756.87,234.16,Medium
IN-2013-CC1268558-41619,2013-12-11,2013-12-15,Standard Class,CC-1268558,Consumer,India,Southern Asia,TEC-PH-3805,1302.96,2,0.0,182.4,234.15,High
TU-2015-EH4125134-42068,2015-03-05,2015-03-07,First Class,EH-4125134,Home Office,Turkey,Western Asia,FUR-CH-4531,1136.66,6,0.6,-880.96,234.15,High
IN-2014-BS116657-41815,2014-06-25,2014-06-29,Standard Class,BS-116657,Consumer,Australia,Oceania,TEC-CO-3598,1720.12,6,0.1,382.18,234.13,High
IN-2015-IM1507059-42157,2015-06-02,2015-06-04,First Class,IM-1507059,Consumer,Indonesia,Southeastern Asia,TEC-AC-5223,1043.93,8,0.47,-295.51,234.13,Medium
IN-2012-SW2035059-41067,2012-06-07,2012-06-12,Standard Class,SW-2035059,Home Office,Indonesia,Southeastern Asia,TEC-PH-3806,2166.9,4,0.17,391.5,232.49,Medium
IN-2015-JW1522058-42101,2015-04-07,2015-04-12,Standard Class,JW-1522058,Corporate,India,Southern Asia,TEC-PH-3807,3271.2,5,0.0,1341.15,232.45,High
IN-2013-CS1184527-41517,2013-08-31,2013-09-02,Second Class,CS-1184527,Corporate,China,Eastern Asia,TEC-PH-5267,1285.56,2,0.0,51.42,232.17,Critical
SA-2013-MS7830110-41450,2013-06-25,2013-07-01,Standard Class,MS-7830110,Consumer,Saudi Arabia,Western Asia,FUR-TA-3352,2563.92,8,0.0,820.32,231.32,Medium
IN-2013-SW207557-41502,2013-08-16,2013-08-20,Standard Class,SW-207557,Corporate,Australia,Oceania,TEC-PH-5268,2897.91,5,0.1,901.56,231.16,Medium
ID-2015-HG1496597-42230,2015-08-14,2015-08-18,Standard Class,HG-1496597,Corporate,Pakistan,Southern Asia,OFF-AP-4960,1582.11,6,0.5,-886.05,231.11,High
IR-2015-CH207060-42048,2015-02-13,2015-02-14,First Class,CH-207060,Home Office,Iran,Southern Asia,FUR-BO-5953,1198.56,8,0.0,359.52,228.94,High
ID-2015-ST205307-42336,2015-11-28,2015-12-05,Standard Class,ST-205307,Consumer,Australia,Oceania,FUR-TA-3766,1832.61,3,0.3,-445.11,228.89,Low
IN-2014-MC1784558-41971,2014-11-28,2014-11-30,Second Class,MC-1784558,Consumer,India,Southern Asia,FUR-TA-3420,1850.46,2,0.0,259.02,228.37,High
IN-2012-CS1184527-41139,2012-08-18,2012-08-22,Standard Class,CS-1184527,Corporate,China,Eastern Asia,FUR-CH-5442,2337.15,5,0.0,1098.45,228.16,Medium
IN-2015-DO1343558-42141,2015-05-17,2015-05-22,Second Class,DO-1343558,Consumer,India,Southern Asia,FUR-TA-3431,3094.56,6,0.0,1423.44,227.67,Medium
ID-2013-JC161057-41531,2013-09-14,2013-09-16,First Class,JC-161057,Corporate,Australia,Oceania,FUR-TA-5062,953.82,3,0.3,-81.81,227.19,High
IN-2015-VG2180558-42273,2015-09-26,2015-09-28,Second Class,VG-2180558,Corporate,India,Southern Asia,FUR-BO-3889,2871.54,7,0.0,57.33,227.14,Medium
IN-2013-TB2119058-41552,2013-10-05,2013-10-09,Standard Class,TB-2119058,Home Office,India,Southern Asia,TEC-PH-5842,2544.6,4,0.0,865.08,226.81,Medium
ID-2015-KD1627059-42306,2015-10-29,2015-10-31,Second Class,KD-1627059,Consumer,Indonesia,Southeastern Asia,TEC-MA-5512,886.14,4,0.17,106.74,226.8,High
ID-2012-BM1114059-41235,2012-11-22,2012-11-24,First Class,BM-1114059,Consumer,Indonesia,Southeastern Asia,TEC-MA-4210,473.85,5,0.17,-5.85,226.73,Critical
ID-2015-TC21145102-42358,2015-12-20,2015-12-24,Standard Class,TC-21145102,Corporate,Philippines,Southeastern Asia,FUR-CH-5457,1189.28,9,0.25,-396.43,225.78,High
IN-2014-LR1691558-41899,2014-09-17,2014-09-20,First Class,LR-1691558,Consumer,India,Southern Asia,TEC-PH-5354,1908.45,3,0.0,534.33,225.58,High
ID-2013-TH21550130-41634,2013-12-26,2013-12-28,Second Class,TH-21550130,Home Office,Thailand,Southeastern Asia,FUR-TA-3341,1854.93,9,0.57,-1294.35,225.02,High
IN-2014-HD1478527-41923,2014-10-11,2014-10-14,First Class,HD-1478527,Home Office,China,Eastern Asia,TEC-MA-4199,924.66,3,0.0,397.53,225.0,Critical
ID-2013-TP2113027-41389,2013-04-25,2013-04-27,Second Class,TP-2113027,Consumer,China,Eastern Asia,FUR-TA-3349,1760.43,5,0.3,-326.97,224.8,High
IN-2015-DM1334558-42182,2015-06-27,2015-07-02,Second Class,DM-1334558,Corporate,India,Southern Asia,TEC-CO-3588,2098.32,8,0.0,860.16,224.28,Medium
IN-2014-TC2098058-41971,2014-11-28,2014-12-02,Standard Class,TC-2098058,Corporate,India,Southern Asia,FUR-CH-5773,1391.76,3,0.0,97.38,223.52,High
ID-2015-CM123857-42208,2015-07-23,2015-07-25,Second Class,CM-123857,Consumer,Australia,Oceania,OFF-ST-5700,952.29,5,0.1,-53.01,223.43,High
IN-2015-MG1789097-42022,2015-01-18,2015-01-22,Standard Class,MG-1789097,Home Office,Pakistan,Southern Asia,OFF-AP-3572,2117.22,14,0.5,-1736.28,223.13,High
ID-2015-MM1726078-42181,2015-06-26,2015-07-01,Standard Class,MM-1726078,Consumer,Malaysia,Southeastern Asia,FUR-CH-5379,2747.7,6,0.0,82.26,222.78,Medium
IN-2013-TG2164078-41299,2013-01-25,2013-01-25,Same Day,TG-2164078,Consumer,Malaysia,Southeastern Asia,FUR-BO-4845,1014.72,7,0.0,141.96,222.52,High
IN-2013-CC1237011-41462,2013-07-07,2013-07-12,Second Class,CC-1237011,Consumer,Bangladesh,Southern Asia,TEC-PH-5270,1591.56,12,0.0,79.56,222.4,Medium
ID-2013-CB1202559-41615,2013-12-07,2013-12-09,First Class,CB-1202559,Consumer,Indonesia,Southeastern Asia,OFF-ST-5700,1053.87,6,0.17,-152.49,221.64,High
IN-2014-RA199157-41948,2014-11-05,2014-11-09,Standard Class,RA-199157,Consumer,Australia,Oceania,TEC-AC-4187,1403.08,6,0.1,296.08,220.54,High
